timestamp,generation_mw,wind_speed_ms,wind_direction_deg,hour,hour_sin,hour_cos,doy,doy_sin,doy_cos,wind_speed_100m,wind_power_density_wm2,wind_cubic_cf,plant_capacity_mw,capacity_factor,gen_lag_1h,gen_lag_2h,gen_lag_3h,gen_lag_24h,wind_speed_lag_1h,wind_speed_lag_2h,gen_rolling_mean_3h,gen_rolling_std_3h,gen_rolling_mean_6h
2018-01-02 00:00:00,3.4451890462239567,12.506230036417584,195.79440307617133,0,0.0,1.0,2,0.03439806061360801,0.9994082116062598,17.263403151774796,3151.267940661429,1.0,3.6,0.9569969572844323,3.4547325032552068,3.515073323567705,3.595563476562498,0.390480361938476,17.664910738290917,17.621053858378357,3.5217897677951364,0.07065531634609001,3.210203891330293
2018-01-02 01:00:00,3.5351637369791633,12.70812352498365,200.64681752522733,1,0.25881904510252074,0.9659258262890683,2,0.03439806061360801,0.9994082116062598,17.542093746517175,3306.3618084498585,1.0,3.6,0.9819899269386565,3.4451890462239567,3.4547325032552068,3.515073323567705,0.4605371246337888,17.263403151774796,17.664910738290917,3.4716649576822896,0.0378943803836345,3.3751740926106755
2018-01-02 02:00:00,3.4999941813151003,13.975366592407184,195.90590159098267,2,0.49999999999999994,0.8660254037844387,2,0.03439806061360801,0.9994082116062598,19.291376136215714,4397.397442781554,1.0,3.6,0.9722206059208611,3.5351637369791633,3.4451890462239567,3.4547325032552068,0.7336553751627598,17.542093746517175,17.263403151774796,3.478361762152776,0.04942284543772428,3.4586064046223934
2018-01-02 03:00:00,3.4629630940755196,12.97457997004185,192.67128499348917,3,0.7071067811865475,0.7071067811865476,2,0.03439806061360801,0.9994082116062598,17.909906030477536,3518.730574571835,1.0,3.6,0.9619341927987555,3.4999941813151003,3.5351637369791633,3.4451890462239567,0.9093620808919264,19.291376136215714,17.542093746517175,3.4934489881727404,0.04534303594906314,3.507619377983939
2018-01-02 04:00:00,3.521714152018225,12.883291721343932,197.9589640299475,4,0.8660254037844386,0.5000000000000001,2,0.03439806061360801,0.9994082116062598,17.783893168431778,3444.9792901034793,1.0,3.6,0.9782539311161735,3.4629630940755196,3.4999941813151003,3.5351637369791633,1.3935181884765584,17.909906030477536,19.291376136215714,3.4993736707899274,0.03610432084820228,3.4855193142361087
2018-01-02 05:00:00,3.4472543131510403,12.302140235900834,199.99519856770783,5,0.9659258262890683,0.25881904510252074,2,0.03439806061360801,0.9994082116062598,16.981680802575532,2999.4947985183394,1.0,3.6,0.9575706425419556,3.521714152018225,3.4629630940755196,3.4999941813151003,1.1495991617838484,17.783893168431778,17.909906030477536,3.4948904758029484,0.02970618723118192,3.4866261189778616
2018-01-02 06:00:00,3.3350903320312484,11.920901616414334,200.37391916910767,6,1.0,6.123233995736766e-17,2,0.03439806061360801,0.9994082116062598,16.45542501117744,2729.1876934261577,1.0,3.6,0.9264139811197912,3.4472543131510403,3.521714152018225,3.4629630940755196,1.1000743916829407,16.981680802575532,17.783893168431778,3.4773105197482614,0.03924860976657781,3.485379753960501
2018-01-02 07:00:00,3.1871147054036437,11.585784594217891,199.59587097167915,7,0.9659258262890683,-0.25881904510252063,2,0.03439806061360801,0.9994082116062598,15.992834746936895,2505.4309741548277,1.0,3.6,0.885309640389901,3.3350903320312484,3.4472543131510403,3.521714152018225,0.928242818196613,16.45542501117744,16.981680802575532,3.434686265733504,0.09394455497021177,3.467029968261716
2018-01-02 08:00:00,3.406690795898435,11.737753073374366,196.94193522135348,8,0.8660254037844387,-0.49999999999999983,2,0.03439806061360801,0.9994082116062598,16.202609644280123,2605.319560629761,1.0,3.6,0.9463029988606764,3.1871147054036437,3.3350903320312484,3.4472543131510403,0.6146530914306637,15.992834746936895,16.45542501117744,3.3231531168619775,0.13047998585699527,3.4090217963324627
2018-01-02 09:00:00,3.2993586832682262,12.144400119781452,198.166132609049,9,0.7071067811865476,-0.7071067811865475,2,0.03439806061360801,0.9994082116062598,16.763938828387705,2885.587814298383,1.0,3.6,0.9164885231300628,3.406690795898435,3.1871147054036437,3.3350903320312484,0.6715084075927731,16.202609644280123,15.992834746936895,3.309631944444442,0.11197996250729626,3.3934712320963514
2018-01-02 10:00:00,3.59918615722656,15.291804949442485,194.010101318359,10,0.49999999999999994,-0.8660254037844387,2,0.03439806061360801,0.9994082116062598,21.108566929586917,5760.7939603961995,1.0,3.6,0.9997739325629333,3.2993586832682262,3.406690795898435,3.1871147054036437,0.5216255467732743,16.763938828387705,16.202609644280123,3.2977213948567687,0.10979720130427809,3.3662038302951363
2018-01-02 11:00:00,3.576119018554685,14.183306535084983,199.89873250325482,11,0.258819045102521,-0.9659258262890682,2,0.03439806061360801,0.9994082116062598,19.578413161070575,4596.619556447453,1.0,3.6,0.9933663940429681,3.59918615722656,3.2993586832682262,3.406690795898435,0.18418243153889935,21.108566929586917,16.763938828387705,3.435078545464407,0.15191618340099702,3.3791158311631926
2018-01-02 12:00:00,2.9831072184244767,11.16583172480261,200.47458394368434,12,1.2246467991473532e-16,-1.0,2,0.03439806061360801,0.9994082116062598,15.41313841412121,2242.742063858217,1.0,3.6,0.8286408940067991,3.576119018554685,3.59918615722656,3.2993586832682262,0.12732581774393706,19.578413161070575,21.108566929586917,3.491554619683157,0.16684568230085317,3.4005932820638
2018-01-02 13:00:00,2.809140340169268,10.655051072438516,199.99978637695267,13,-0.2588190451025208,-0.9659258262890683,2,0.03439806061360801,0.9994082116062598,14.70806483893422,1948.824362972666,1.0,3.6,0.78031676115813,2.9831072184244767,3.576119018554685,3.59918615722656,0.5346637980143223,15.41313841412121,19.578413161070575,3.3861374647352407,0.3492249386893991,3.341929429796005
2018-01-02 14:00:00,3.4163639729817685,12.01883331934605,208.8595987955725,14,-0.4999999999999998,-0.8660254037844388,2,0.03439806061360801,0.9994082116062598,16.59060839291015,2797.003629461502,1.0,3.6,0.9489899924949357,2.809140340169268,2.9831072184244767,3.576119018554685,1.329200195312498,14.70806483893422,15.41313841412121,3.122788859049477,0.4021160203476488,3.2789337022569423
2018-01-02 15:00:00,3.3445744628906233,11.787108262379917,203.06045023600234,15,-0.7071067811865471,-0.7071067811865479,2,0.03439806061360801,0.9994082116062598,16.270738770559888,2638.322677508379,1.0,3.6,0.929048461914062,3.4163639729817685,2.809140340169268,2.9831072184244767,2.157786315917965,16.59060839291015,14.70806483893422,3.069537177191838,0.31270231593466047,3.2805458984374973
2018-01-02 16:00:00,3.5499241536458315,13.00701491038,202.37750244140602,16,-0.8660254037844384,-0.5000000000000004,2,0.03439806061360801,0.9994082116062598,17.954678711743654,3545.1858507024945,1.0,3.6,0.9860900426793976,3.3445744628906233,3.4163639729817685,2.809140340169268,2.46840266927083,16.270738770559888,16.59060839291015,3.1900262586805535,0.3318041525206132,3.2880818617078966
2018-01-02 17:00:00,3.5197019856770795,12.438149929046567,202.35004933675086,17,-0.9659258262890683,-0.25881904510252063,2,0.03439806061360801,0.9994082116062598,17.16942644282737,3100.0839559088395,1.0,3.6,0.977694996021411,3.5499241536458315,3.3445744628906233,3.4163639729817685,1.9088664754231717,17.954678711743654,16.270738770559888,3.436954196506074,0.1042117644601689,3.2798715277777752
2018-01-02 18:00:00,3.3691701660156217,12.022909959157266,189.978683471679,18,-1.0,-1.8369701987210297e-16,2,0.03439806061360801,0.9994082116062598,16.596235722358003,2799.850722193567,1.0,3.6,0.935880601671006,3.5197019856770795,3.5499241536458315,3.3445744628906233,2.4553678385416635,17.16942644282737,17.954678711743654,3.4714002007378446,0.11086893475880914,3.2704686889648413
2018-01-02 19:00:00,2.721273030598955,10.640756607055616,197.248781840006,19,-0.9659258262890684,0.2588190451025203,2,0.03439806061360801,0.9994082116062598,14.688332983848754,1940.9914451355805,1.0,3.6,0.7559091751663763,3.3691701660156217,3.5197019856770795,3.5499241536458315,3.0345698649088533,16.596235722358003,17.16942644282737,3.479598768446177,0.09682046289529042,3.3348125135633655
2018-01-02 20:00:00,3.229694824218747,11.801179567972797,200.98168182373,20,-0.8660254037844386,0.5000000000000001,2,0.03439806061360801,0.9994082116062598,16.29016257938272,2647.7827538229576,1.0,3.6,0.8971374511718742,2.721273030598955,3.3691701660156217,3.5197019856770795,3.205916341145832,14.688332983848754,16.596235722358003,3.203381727430552,0.42424822197994466,3.320167961968313
2018-01-02 21:00:00,2.5916224568684867,10.564963340759235,200.96361796061169,21,-0.7071067811865477,0.7071067811865474,2,0.03439806061360801,0.9994082116062598,14.583709151690373,1899.8095932465644,1.0,3.6,0.7198951269079129,3.229694824218747,2.721273030598955,3.3691701660156217,3.595563476562498,16.29016257938272,14.688332983848754,3.106712673611108,0.3410075241784882,3.2890564371744766
2018-01-02 22:00:00,1.7919693196614552,8.947057723999018,191.43479919433534,22,-0.5000000000000004,0.8660254037844384,2,0.03439806061360801,0.9994082116062598,12.350377696701944,1153.8432424879122,1.0,3.6,0.49776925546151535,2.5916224568684867,3.229694824218747,2.721273030598955,3.515073323567705,14.583709151690373,16.29016257938272,2.847530103895396,0.3372532029677856,3.163564436170787
2018-01-02 23:00:00,1.7391618448893198,8.750607252120965,178.9461491902665,23,-0.25881904510252157,0.9659258262890681,2,0.03439806061360801,0.9994082116062598,12.079200556547669,1079.4950852105665,1.0,3.6,0.4831005124692555,1.7919693196614552,2.5916224568684867,3.229694824218747,3.4547325032552068,12.350377696701944,14.583709151690373,2.537762200249563,0.7203744526605065,2.870571963840057
2018-01-03 00:00:00,2.8602588704427063,10.526470025380421,184.2410507202145,0,0.0,1.0,3,0.051584366869408364,0.9986686402879997,14.530573584849062,1879.1193618863515,1.0,3.6,0.7945163529007517,1.7391618448893198,1.7919693196614552,2.5916224568684867,3.4451890462239567,12.079200556547669,12.350377696701944,2.0409178738064204,0.47765448883280537,2.5738152737087643
2018-01-03 01:00:00,0.5816616363525369,5.7957711219787535,211.2995503743485,1,0.25881904510252074,0.9659258262890683,3,0.051584366869408364,0.9986686402879997,8.000391258019278,313.6460141934215,0.17150802009293317,3.6,0.16157267676459358,2.8602588704427063,1.7391618448893198,1.7919693196614552,3.5351637369791633,14.530573584849062,12.079200556547669,2.130463344997827,0.6325727539718106,2.488996724446612
2018-01-03 02:00:00,1.0473793589274054,7.092549324035638,179.85611724853467,2,0.49999999999999994,0.8660254037844387,3,0.051584366869408364,0.9986686402879997,9.790443482818622,574.7952720019458,0.42950367919760235,3.6,0.2909387108131682,0.5816616363525369,2.8602588704427063,1.7391618448893198,3.4999941813151003,8.000391258019278,14.530573584849062,1.7270274505615208,1.1393470812027051,2.132394825405542
2018-01-03 03:00:00,0.8828987274169916,6.714071830113723,152.34751892089818,3,0.7071067811865475,0.7071067811865476,3,0.051584366869408364,0.9986686402879997,9.267999105702476,487.6003881594369,0.3377996919437638,3.6,0.2452496465047199,1.0473793589274054,0.5816616363525369,2.8602588704427063,3.4629630940755196,9.790443482818622,8.000391258019278,1.496433288574216,1.203843184388764,1.7686755811903183
2018-01-03 04:00:00,1.2774633178710917,7.5275971889495805,166.44374847412067,4,0.8660254037844386,0.5000000000000001,3,0.051584366869408364,0.9986686402879997,10.39097670989491,687.1874307130621,0.5538319076620432,3.6,0.3548509216308588,0.8828987274169916,1.0473793589274054,0.5816616363525369,3.521714152018225,9.267999105702476,9.790443482818622,0.837313240898978,0.23618166041397148,1.4838882929484027
2018-01-03 05:00:00,0.9155103454589814,6.840436538060504,175.0715001424147,5,0.9659258262890683,0.25881904510252074,3,0.051584366869408364,0.9986686402879997,9.442430960153352,515.6529983008543,0.3667936353830641,3.6,0.2543084292941615,1.2774633178710917,0.8828987274169916,1.0473793589274054,3.4472543131510403,10.39097670989491,9.267999105702476,1.0692471347384962,0.19818918669859925,1.3981372926500086
2018-01-03 06:00:00,1.9323363037109331,8.652535120646155,194.6660995483393,6,1.0,6.123233995736766e-17,3,0.051584366869408364,0.9986686402879997,11.943823329463775,1043.605130183845,0.9813910821272569,3.6,0.5367600843641481,0.9155103454589814,1.2774633178710917,0.8828987274169916,3.3350903320312484,9.442430960153352,10.39097670989491,1.0252907969156881,0.21899569550926806,1.2608620427449522
2018-01-03 07:00:00,2.672995320638018,10.457022507985402,178.01268259684198,7,0.9659258262890683,-0.25881904510252063,3,0.051584366869408364,0.9986686402879997,14.434709324621242,1842.1721886632747,1.0,3.6,0.7424987001772273,1.9323363037109331,0.9155103454589814,1.2774633178710917,3.1871147054036437,11.943823329463775,9.442430960153352,1.375103322347002,0.5153968715458963,1.1062082816229901
2018-01-03 08:00:00,0.8662412172953261,6.450737158457435,152.72258504231718,8,0.8660254037844387,-0.49999999999999983,3,0.051584366869408364,0.9986686402879997,8.904496068623768,432.4482386228014,0.2823715807081918,3.6,0.2406225603598128,2.672995320638018,1.9323363037109331,0.9155103454589814,3.406690795898435,14.434709324621242,11.943823329463775,1.8402806566026442,0.8823514272207039,1.4547638956705702
2018-01-03 09:00:00,0.23921780014038063,4.61204401652018,146.7422027587885,9,0.7071067811865476,-0.7071067811865475,3,0.051584366869408364,0.9986686402879997,6.366392988060343,158.0470607163456,0.05233194933866745,3.6,0.0664493889278835,0.8662412172953261,2.672995320638018,1.9323363037109331,3.2993586832682262,8.904496068623768,14.434709324621242,1.8238576138814258,0.9082487638839716,1.4245742053985568
